materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31
0,Cardboard1,0.049695373,0.038615324,0.07222539,0.046380937,0.032690004,0.040699173,0.029169906,0.05640563,0.041963328,0.046536315,0.047599796,0.040796593,0.041386705,0.046172507,0.03575069,0.054862425,0.065353684,0.054738745,0.04366769,0.05540629,0.036030326,0.05244699,0.035900593,0.05931087,0.047677767,0.06107908,0.03926847,0.061400775,0.06816017,0.05463465,0.051527176,0.030721337
0,Cardboard1,0.050250717,0.038898602,0.073023126,0.04681549,0.03294375,0.04104456,0.029434586,0.05694055,0.042353477,0.04686238,0.0480152,0.041177522,0.04172268,0.046500005,0.03609555,0.05534669,0.06597766,0.05524911,0.04405869,0.056031972,0.036284715,0.053012606,0.03625194,0.060015596,0.04818356,0.06171476,0.039670736,0.061960105,0.06887831,0.055200964,0.05208556,0.030992221
0,Cardboard1,0.05033492,0.03894009,0.073143676,0.046881244,0.032981202,0.04109618,0.02947462,0.057021137,0.042412058,0.046909746,0.04807719,0.041234978,0.041772295,0.046547644,0.036147885,0.05541879,0.06607141,0.055326216,0.044117216,0.056127064,0.03632213,0.053098075,0.03630499,0.060122866,0.048259873,0.061810892,0.03973182,0.06204364,0.06898634,0.05528646,0.052170023,0.031032668
0,Cardboard1,0.053676177,0.04046569,0.077881254,0.049433954,0.03441957,0.043104053,0.031051677,0.0601487,0.04467806,0.04865732,0.05045314,0.04347935,0.043679718,0.04831251,0.038203612,0.058203746,0.06966621,0.058284003,0.046408825,0.05991194,0.037715312,0.05647663,0.03839654,0.06436891,0.051272683,0.06559461,0.042141784,0.06524705,0.07322229,0.058633517,0.05553926,0.032601744
0,Cardboard1,0.053152032,0.040225178,0.07713876,0.04903578,0.034192428,0.042788375,0.030805262,0.059658427,0.044323042,0.048379432,0.050079405,0.04312809,0.043377925,0.04803191,0.037882585,0.057764724,0.0691036,0.057823196,0.04604896,0.05931914,0.037495892,0.055946548,0.038068824,0.06370477,0.050799973,0.065000914,0.041765064,0.0647437,0.072557166,0.058109015,0.055010594,0.03235518
0,Cardboard1,0.05266779,0.040018972,0.07645811,0.048671696,0.033990685,0.042502668,0.03057768,0.059213176,0.04400184,0.0481433,0.049745042,0.042806733,0.043110084,0.047792464,0.0375862,0.057371132,0.06859726,0.057405297,0.04572137,0.058768947,0.037305314,0.05545889,0.03776726,0.06309015,0.05036594,0.064456254,0.041416977,0.06429314,0.07195027,0.057629008,0.054521404,0.032132413
0,Cardboard1,0.055124257,0.04106434,0.07990236,0.050507627,0.035017185,0.0439532,0.031729672,0.06146573,0.04562529,0.049348842,0.051442456,0.044433527,0.044476014,0.049015407,0.039085124,0.059371978,0.07115183,0.059507366,0.047382638,0.061557557,0.038271237,0.05793185,0.039295774,0.06619959,0.052566316,0.06721531,0.04317709,0.06657542,0.07502822,0.060061105,0.05700227,0.033263434
0,Cardboard1,0.055568118,0.041246194,0.08051903,0.050834272,0.03520001,0.044213038,0.031936876,0.061867926,0.045914087,0.049560335,0.051745266,0.04472523,0.044720516,0.049230505,0.03935474,0.05973007,0.071602926,0.059878495,0.047680363,0.062061917,0.038440432,0.058377497,0.039571118,0.066758774,0.052961923,0.067711264,0.04349337,0.06698082,0.075580955,0.06049793,0.05745032,0.033465825
0,Cardboard1,0.056053024,0.041424766,0.08118207,0.051182125,0.03539043,0.044489443,0.03216293,0.062294137,0.046218295,0.049767315,0.052062467,0.045038905,0.044975996,0.0494427,0.03964761,0.06010666,0.07207254,0.060267136,0.047999017,0.06261505,0.03860918,0.058860987,0.03987017,0.06736797,0.05339003,0.068244815,0.043836802,0.067403086,0.07617495,0.060968574,0.057939462,0.033681244
1,Ceramic,0.03634668,0.023419693,0.048612807,0.031855747,0.022566566,0.02810131,0.022542683,0.037186604,0.02772363,0.027915139,0.031322595,0.029125396,0.027612278,0.028092602,0.0262566,0.036299504,0.0411489,0.03509875,0.030967114,0.040652562,0.022515172,0.037091278,0.026519602,0.0424613,0.03390747,0.04176908,0.028570829,0.038556796,0.046364784,0.03773377,0.037507843,0.021838883
1,Ceramic,0.0373533,0.023925168,0.049992327,0.03262309,0.02306886,0.028759468,0.023026695,0.038171045,0.02843461,0.028544972,0.032112315,0.029832058,0.028270211,0.028726196,0.026882377,0.037238766,0.04223805,0.035971902,0.031707775,0.04177445,0.02300161,0.03811621,0.027156575,0.043642465,0.03480489,0.042965043,0.029294658,0.039558608,0.04765871,0.038739666,0.03854915,0.02233519
1,Ceramic,0.036676366,0.023564419,0.049049277,0.032088388,0.02272732,0.028313266,0.022703951,0.03748838,0.027934479,0.028106216,0.03156721,0.029347587,0.027826255,0.028282108,0.026456555,0.03659319,0.041463986,0.035345104,0.03120405,0.041016378,0.022654673,0.037421484,0.026731914,0.04284022,0.03420107,0.042138435,0.028798519,0.03885941,0.04677358,0.03805172,0.037845988,0.021998292
1,Ceramic,0.03460162,0.02252961,0.046216354,0.030500045,0.021697298,0.026970401,0.02171212,0.035454176,0.026453478,0.026829788,0.029937418,0.027885448,0.026486782,0.026993204,0.025164567,0.034656484,0.039199695,0.033524983,0.029679475,0.038703248,0.021652171,0.035309367,0.025429731,0.040412843,0.032363188,0.03965028,0.027299803,0.036802117,0.044107385,0.03598174,0.03569574,0.020981468
1,Ceramic,0.034430772,0.0224465,0.045985084,0.030368963,0.021614032,0.026862862,0.02163188,0.035286598,0.026329657,0.026729297,0.029803736,0.027764773,0.026379915,0.02689087,0.025058363,0.03449772,0.039010942,0.033372805,0.029555,0.038512744,0.021570655,0.03513567,0.025324652,0.04021391,0.032213997,0.039441932,0.027175635,0.03663484,0.043888345,0.035812255,0.03551818,0.020899208
1,Ceramic,0.03449662,0.022520425,0.046102885,0.030432854,0.02167043,0.026944587,0.021684311,0.03536252,0.026370263,0.02683443,0.029870356,0.027817834,0.026464764,0.026989697,0.025108984,0.034575567,0.039083906,0.033433475,0.029623304,0.038588673,0.021630133,0.0352076,0.02539255,0.04030885,0.0322983,0.039491523,0.027224002,0.03674057,0.04398479,0.03589634,0.03558112,0.020955004
1,Ceramic,0.043482352,0.028188288,0.059283365,0.037930496,0.026600529,0.033514824,0.026213203,0.044872135,0.03316642,0.03388118,0.037535477,0.034435567,0.033070162,0.034003787,0.03094474,0.04359398,0.049858745,0.04224155,0.036666248,0.048722256,0.026888499,0.044582017,0.031388815,0.051304985,0.04072392,0.05027563,0.033887383,0.046996858,0.056124236,0.045453005,0.044859458,0.025800943
1,Ceramic,0.042845182,0.027709935,0.058287513,0.037350286,0.026228836,0.03301732,0.02589395,0.04413528,0.032633416,0.033298817,0.036941666,0.033943597,0.032567017,0.033426873,0.030517286,0.042904668,0.048990984,0.041522283,0.036143992,0.047997817,0.026451515,0.043898672,0.030959347,0.050501022,0.040110286,0.049472302,0.033399012,0.046177093,0.055214185,0.044735387,0.04419822,0.025440883
1,Ceramic,0.042255666,0.02739899,0.057461157,0.036896117,0.025931137,0.03262206,0.025609696,0.04355183,0.032217287,0.032906763,0.03647526,0.03353066,0.032170184,0.03303404,0.030151071,0.04234934,0.04834376,0.041003443,0.03570767,0.047337793,0.026157476,0.043295156,0.030581066,0.049796447,0.039575238,0.048776336,0.032975614,0.04556869,0.054448288,0.04413823,0.0435908,0.025144309
1,Ceramic,0.036616206,0.023661628,0.04905141,0.032094877,0.022762604,0.028377429,0.022733118,0.03746736,0.027887141,0.028251601,0.03156001,0.029329052,0.027896244,0.028415574,0.026448496,0.036582787,0.041434605,0.035332877,0.03121598,0.040962223,0.022712909,0.037373737,0.026764506,0.04283662,0.034220334,0.041998945,0.028768068,0.038926218,0.046732977,0.038045805,0.037767176,0.02204034
1,Ceramic,0.037404094,0.02420568,0.050235406,0.032767344,0.023225844,0.02900357,0.023160832,0.038309578,0.028470054,0.02894611,0.03224642,0.029917983,0.028527535,0.029100463,0.026973112,0.03739068,0.042370748,0.036100864,0.031859674,0.041854553,0.023205632,0.038199957,0.027325861,0.043821815,0.03499201,0.042902417,0.029354287,0.039868545,0.047806695,0.038903914,0.03857441,0.022496765
1,Ceramic,0.035871428,0.023294153,0.04803759,0.0315235,0.022398788,0.027906328,0.022381088,0.036739904,0.027352057,0.027805908,0.030981133,0.028805051,0.027427627,0.027961852,0.025986338,0.035893828,0.040613007,0.034671146,0.030673703,0.040130526,0.022356698,0.03661746,0.026302945,0.041960195,0.033564925,0.041098714,0.028227156,0.038192086,0.045778055,0.037306078,0.03699649,0.021677569
1,Ceramic,0.03476532,0.022665797,0.046475988,0.030653952,0.021802476,0.027112309,0.02180804,0.03563939,0.026582284,0.02699934,0.030087734,0.028014597,0.026629003,0.027161652,0.025279403,0.034832682,0.039415214,0.03370582,0.029821722,0.038891956,0.021772038,0.03548348,0.02555332,0.040630586,0.03253189,0.039837852,0.027428135,0.037020758,0.044338573,0.036169622,0.035861623,0.021087194
1,Ceramic,0.03511658,0.022824965,0.046944167,0.030915523,0.021969646,0.027328076,0.021970985,0.035976492,0.02683057,0.027193857,0.03035687,0.028258655,0.026843676,0.027359558,0.025494797,0.035153255,0.03978959,0.0340052,0.03007348,0.03928214,0.021930011,0.035838608,0.025767315,0.04103444,0.03283561,0.04026283,0.027679907,0.037352182,0.044783358,0.036512516,0.036226727,0.021252142
1,Ceramic,0.0358869,0.023238186,0.048015036,0.03152139,0.022364078,0.02784436,0.022348313,0.036744963,0.02738779,0.027703036,0.030972758,0.02880907,0.027358733,0.027872847,0.025981475,0.035884026,0.040652208,0.03470321,0.030650798,0.040144794,0.022323912,0.036626548,0.026261292,0.041950952,0.033530142,0.041183308,0.028242532,0.038146067,0.04578418,0.037293855,0.03702285,0.02164329
1,Ceramic,0.03742721,0.02439084,0.050392024,0.03288415,0.023307975,0.029127844,0.023203906,0.03844758,0.028560475,0.029173471,0.032367416,0.029986389,0.028656438,0.029315554,0.027029281,0.03751569,0.042552933,0.036274794,0.031946056,0.041895323,0.023358775,0.038259298,0.027386311,0.043902468,0.03507018,0.04295251,0.029401911,0.040085394,0.047929134,0.03901692,0.03860054,0.022566877
1,Ceramic,0.035188176,0.022999866,0.047139376,0.031027075,0.022078373,0.027494065,0.022060579,0.036105186,0.026887588,0.027442552,0.030476458,0.02833846,0.02701788,0.027589856,0.025572253,0.035287432,0.039911762,0.034114897,0.030190406,0.039371654,0.022065999,0.035933122,0.02588448,0.041170478,0.032973167,0.040289994,0.02774118,0.037567522,0.044928413,0.03665042,0.036291,0.02135551
1,Ceramic,0.034925587,0.022869552,0.046781868,0.03082834,0.021946626,0.02732157,0.021931805,0.03585187,0.02670575,0.027278729,0.030272849,0.028154703,0.026845355,0.027425129,0.025408689,0.03504467,0.039633814,0.033892263,0.029996771,0.03907901,0.021940978,0.035666876,0.025715977,0.04086187,0.032737847,0.039983176,0.027552895,0.03730904,0.044593878,0.036389567,0.03602036,0.021224514
1,Ceramic,0.034213547,0.021966396,0.045445792,0.030012717,0.021341821,0.026473025,0.021389354,0.034933064,0.026122322,0.026118636,0.029513104,0.027526736,0.0259848,0.02629218,0.024834812,0.03416075,0.038557343,0.03295424,0.029245464,0.038222484,0.0211977,0.03487301,0.025026115,0.03975412,0.03184466,0.039283372,0.026952146,0.036042735,0.04348673,0.03543784,0.03533218,0.02060201
1,Ceramic,0.03486016,0.022320077,0.046346962,0.030523237,0.021678105,0.026914092,0.021711567,0.03557858,0.026587838,0.026556892,0.030032262,0.027990423,0.026425127,0.026732752,0.025245812,0.03477657,0.039278466,0.03353837,0.029734401,0.03894662,0.021532977,0.03553473,0.0254465,0.04052506,0.032432105,0.040049028,0.027424771,0.036713768,0.04432745,0.036096253,0.03599951,0.02093522
1,Ceramic,0.034253042,0.02198578,0.045498837,0.030040786,0.021362588,0.02650069,0.021410901,0.03496807,0.026145514,0.026145212,0.029541792,0.02755331,0.026013045,0.02631817,0.024859356,0.034195494,0.03859276,0.032982014,0.029274978,0.03826635,0.02121518,0.03491223,0.02505411,0.039801538,0.031881977,0.039323505,0.02697928,0.03608019,0.04353506,0.035476197,0.035371654,0.020623248
1,Ceramic,0.032431394,0.021057928,0.04300872,0.028628325,0.020446511,0.025310181,0.020535858,0.033160325,0.024822513,0.025009366,0.028088221,0.026253728,0.024828624,0.025170581,0.023714228,0.032474004,0.036574397,0.031353477,0.027923597,0.036235813,0.02031272,0.03305197,0.023910927,0.037679583,0.030270427,0.03711926,0.025653228,0.03425755,0.04118151,0.033646856,0.03347694,0.019726643
1,Ceramic,0.03288582,0.02130232,0.04363735,0.028987689,0.020681191,0.025616065,0.020760097,0.03361537,0.0251539,0.0253092,0.028454395,0.026581213,0.02513316,0.025473036,0.024003541,0.03290751,0.03708444,0.031767312,0.028266441,0.036744207,0.020547165,0.033517025,0.024202622,0.03821636,0.030678837,0.0376645,0.025986707,0.034724683,0.041771896,0.034108203,0.03394793,0.019957764
1,Ceramic,0.033606302,0.021721264,0.044655465,0.02957225,0.021066917,0.02612261,0.02112794,0.03434682,0.025681026,0.02582627,0.029043173,0.027106123,0.02563836,0.025992803,0.024468971,0.03360446,0.03790845,0.03243994,0.02882217,0.037554584,0.020940501,0.03425751,0.024680007,0.039087005,0.031342797,0.03851685,0.026520059,0.035497293,0.04271745,0.034852628,0.034690302,0.020341085
1,Ceramic,0.033531323,0.02190368,0.04470029,0.029603932,0.021142457,0.026256587,0.021193337,0.03433983,0.02561734,0.026098702,0.02905562,0.027093299,0.025783883,0.026240693,0.024474442,0.033613797,0.03788017,0.032438673,0.028864678,0.037492123,0.021055022,0.034205176,0.024758209,0.03911095,0.031402186,0.03830503,0.026484357,0.035641313,0.04268605,0.034872886,0.03458343,0.020426089
1,Ceramic,0.031335767,0.020658113,0.04162165,0.02784751,0.019970814,0.024716437,0.020070493,0.032132827,0.024035327,0.0245463,0.02727141,0.025503002,0.024243973,0.024686463,0.02306073,0.03150177,0.03542567,0.030442134,0.027176725,0.03503033,0.019882085,0.03195409,0.023299947,0.036481053,0.029383259,0.035732612,0.02487293,0.033323333,0.03982235,0.03261869,0.032322176,0.019266699
1,Ceramic,0.03365995,0.022003088,0.04489994,0.02972041,0.021222904,0.026366223,0.021266032,0.03448458,0.025717393,0.026224878,0.029174538,0.02719341,0.02589438,0.026364502,0.02456366,0.033752367,0.038041864,0.032573618,0.028974827,0.037638843,0.021144684,0.034342192,0.02485327,0.039274007,0.031531323,0.038453903,0.026582303,0.03580642,0.042866632,0.03501861,0.03471563,0.020504443
1,Ceramic,0.03450022,0.022147689,0.04585722,0.030237172,0.021510284,0.02670122,0.02156193,0.035200935,0.026294705,0.026363932,0.029732723,0.027728068,0.026217889,0.026531825,0.025022415,0.034425735,0.03883624,0.03317922,0.029475803,0.038545962,0.021353288,0.035161402,0.025248,0.040121827,0.032135416,0.03956076,0.027155913,0.03635561,0.043849368,0.035732888,0.03561334,0.020777987
1,Ceramic,0.0353678,0.02260892,0.047061197,0.030925432,0.021949062,0.027272195,0.021974275,0.036081344,0.026943553,0.026921172,0.030437488,0.028353648,0.026784329,0.027096814,0.025570543,0.035258565,0.039835304,0.033989597,0.030123346,0.03951663,0.02180088,0.036053065,0.025788438,0.04114115,0.03290424,0.0406308,0.027794681,0.03724964,0.044985842,0.036615662,0.03651848,0.021207096
1,Ceramic,0.03654986,0.02327212,0.048723783,0.031865418,0.022569183,0.028088864,0.02256758,0.03726648,0.027794063,0.027745517,0.03138922,0.029202115,0.0276007,0.02792464,0.026323428,0.03638822,0.041162387,0.035065718,0.031021576,0.040843286,0.022424174,0.03726463,0.026563952,0.042564355,0.033987794,0.042023737,0.02865992,0.03849574,0.04652892,0.03782645,0.03773541,0.02182452
1,Ceramic,0.03515743,0.022731297,0.046922326,0.030859813,0.02195842,0.027316287,0.021983493,0.035931595,0.026777595,0.027114877,0.030329816,0.028244937,0.02683943,0.027270101,0.025493097,0.035130035,0.03966325,0.03387614,0.030067287,0.03930854,0.021851068,0.035857916,0.025788546,0.041029185,0.03285123,0.040244628,0.027666902,0.037263542,0.0447726,0.036497362,0.036263775,0.021237811
1,Ceramic,0.034858715,0.022599237,0.046527453,0.030637946,0.021818867,0.02713808,0.021846855,0.03564695,0.026565485,0.02695656,0.030103901,0.028037876,0.026662856,0.02710728,0.025311042,0.03486025,0.039342783,0.033619903,0.029855596,0.038976666,0.021719342,0.035557076,0.025609752,0.040685408,0.032595653,0.03987991,0.027451804,0.0369858,0.044396136,0.036208123,0.035953376,0.021099057
1,Ceramic,0.0356265,0.023038562,0.047612723,0.031252805,0.022226803,0.027676443,0.022235582,0.036421966,0.027120022,0.027504496,0.03072812,0.02859201,0.027201504,0.027656097,0.025802836,0.035600003,0.04020867,0.0343231,0.030443912,0.039838728,0.022131352,0.03634579,0.026117671,0.041610856,0.03330341,0.040782586,0.028014803,0.037804406,0.045402225,0.03699916,0.036743898,0.021503912
1,Ceramic,0.054194815,0.034089606,0.07459351,0.046310507,0.032023136,0.040759917,0.03128364,0.055707492,0.040903404,0.04128818,0.046170533,0.041961625,0.040371276,0.041405722,0.03759289,0.053842332,0.062016163,0.052005835,0.04460626,0.06073705,0.032423373,0.055629637,0.03822628,0.06423305,0.050498243,0.06309054,0.041599263,0.058422953,0.070250556,0.0564558,0.05589972,0.03119733
1,Ceramic,0.054349497,0.034160487,0.074805036,0.04642157,0.032096453,0.040858023,0.03135539,0.055852577,0.04100536,0.041380312,0.046285175,0.04206483,0.04046967,0.0414988,0.03768458,0.053981032,0.06217358,0.052129027,0.044715524,0.06090953,0.032491002,0.055785995,0.03832288,0.064416446,0.050636712,0.06326969,0.041707195,0.058572013,0.07044588,0.056607194,0.05605884,0.031271625
1,Ceramic,0.05249607,0.033108898,0.07212242,0.04495642,0.031155301,0.0395968,0.030487476,0.05395231,0.039647155,0.0400643,0.04477416,0.040760104,0.039195824,0.040184982,0.03653558,0.05219053,0.060023136,0.050401162,0.043339837,0.05882864,0.03151076,0.05386566,0.037143152,0.062162627,0.048937626,0.06103459,0.040369753,0.056551788,0.06797946,0.05468677,0.054148827,0.03033486
1,Ceramic,0.036322206,0.023184925,0.048430905,0.031709794,0.022465136,0.02795379,0.022463722,0.03706004,0.027645731,0.027633006,0.031222442,0.029050535,0.027464947,0.02781207,0.026188426,0.036188457,0.04094552,0.034897465,0.030864062,0.04059401,0.02233604,0.037037343,0.026426358,0.0423114,0.033793863,0.041758575,0.028503787,0.038299415,0.04624889,0.037611715,0.037499398,0.021723155
1,Ceramic,0.03760717,0.023893218,0.050234552,0.03272831,0.023129437,0.028827144,0.023095366,0.03835223,0.02857929,0.028507695,0.032257825,0.029971061,0.028336678,0.028692497,0.027002135,0.0374164,0.042398855,0.036074348,0.03183238,0.042034857,0.02300687,0.03835571,0.027255118,0.043849897,0.034960534,0.043293536,0.029444046,0.039646044,0.04792896,0.038925234,0.038826957,0.022381954
1,Ceramic,0.037452918,0.023816729,0.05002379,0.032611806,0.023052776,0.028726615,0.023021327,0.0382024,0.0284714,0.02841191,0.032137495,0.02986337,0.028236061,0.028596355,0.026906643,0.037273176,0.042233832,0.035942446,0.03171938,0.04186319,0.022933308,0.03819895,0.02715759,0.04366929,0.03482319,0.04311113,0.029333696,0.03949371,0.047731232,0.038771566,0.03866756,0.022306256
1,Ceramic,0.035753198,0.022957917,0.047690567,0.031304643,0.022207255,0.027622305,0.022214321,0.036521565,0.027246825,0.0273549,0.030790914,0.0286624,0.027135255,0.027529333,0.025848063,0.035675075,0.040357996,0.03443475,0.03046886,0.039968245,0.022101518,0.036463384,0.026095243,0.041680954,0.033317756,0.041058917,0.028103936,0.03779272,0.04553426,0.03706674,0.03690224,0.021475181
1,Ceramic,0.035237763,0.022710638,0.0469927,0.030911623,0.021957662,0.027299184,0.021976538,0.036013197,0.026871113,0.027055254,0.030384455,0.028298886,0.026814284,0.027224917,0.025529223,0.035193224,0.03978812,0.03397696,0.030094875,0.039394926,0.0218569,0.035937894,0.025782127,0.04108702,0.03287062,0.040424462,0.027730964,0.037289783,0.044870734,0.03655499,0.036363937,0.021231541
1,Ceramic,0.036156837,0.02322149,0.04828168,0.031637814,0.022439433,0.02793391,0.02243887,0.036929753,0.027526798,0.027693238,0.031121716,0.028956559,0.027449584,0.027864462,0.026113607,0.03606856,0.040809028,0.034803156,0.03079224,0.04042511,0.022336809,0.036878575,0.02638655,0.042191155,0.033713337,0.041500885,0.028401133,0.038252547,0.04606688,0.03749377,0.037309233,0.021710923
1,Ceramic,0.04685421,0.029967325,0.064027384,0.040524848,0.028291062,0.035765998,0.027820451,0.04821899,0.035553668,0.036123067,0.040206384,0.036790013,0.03533396,0.036247537,0.03303171,0.04677188,0.053577263,0.04522138,0.039150283,0.05249737,0.028568743,0.048038278,0.033540916,0.05533995,0.043780323,0.054269835,0.036303267,0.05049,0.060517192,0.048873756,0.048332836,0.027485792
1,Ceramic,0.051928826,0.032788984,0.07130323,0.044508204,0.03086825,0.039211106,0.030222524,0.05336973,0.039230507,0.039663933,0.044309888,0.040360246,0.03880597,0.03978626,0.03618259,0.05164182,0.059367027,0.049872257,0.042919006,0.0581915,0.031211268,0.053277604,0.036782425,0.06147656,0.048419848,0.060349457,0.03996126,0.055934932,0.06722407,0.05409865,0.053564154,0.030050067
1,Ceramic,0.05571033,0.03492634,0.07677264,0.047491025,0.032785594,0.04177999,0.031991445,0.05723999,0.041995667,0.04234081,0.047386218,0.043018006,0.041400414,0.042459358,0.038522907,0.05528925,0.06374494,0.053386666,0.045722216,0.062435824,0.033203673,0.057193883,0.039187446,0.06607412,0.05188566,0.06490661,0.042687885,0.06004775,0.072251506,0.058012255,0.05746126,0.031959087
1,Ceramic,0.031725466,0.020852994,0.04214827,0.028163658,0.020156477,0.024947798,0.02024514,0.032529704,0.024344819,0.024761945,0.027582264,0.025787989,0.024468334,0.024915555,0.02330581,0.03187039,0.035902716,0.030833697,0.02746019,0.035469398,0.020078702,0.03235235,0.023524716,0.036937393,0.029712658,0.03624561,0.02517003,0.03371261,0.0403289,0.033007294,0.03273269,0.019451704
1,Ceramic,0.03414963,0.022178913,0.045517985,0.03009202,0.021415766,0.02659117,0.021449223,0.034962412,0.026113786,0.02638896,0.029538225,0.027537696,0.02610568,0.02655607,0.024853004,0.03418644,0.03863727,0.0330563,0.029295933,0.038185358,0.021343317,0.03483441,0.025090937,0.03981984,0.031903386,0.03914451,0.026952475,0.03622797,0.04348392,0.035476267,0.03523966,0.020696944
1,Ceramic,0.03465239,0.022477549,0.04623467,0.030503789,0.021686004,0.02694661,0.021705285,0.035477355,0.02648517,0.026756465,0.029951992,0.027905222,0.026460314,0.026925594,0.025178274,0.03467584,0.03922123,0.033533573,0.029684804,0.038751755,0.021622544,0.035352536,0.025424141,0.04043141,0.03236842,0.039742045,0.027326014,0.03677527,0.044147905,0.035999037,0.035757482,0.020965844
1,Ceramic,0.032899603,0.021676568,0.043899197,0.029191341,0.020847198,0.02586593,0.020888332,0.03378988,0.025239693,0.025780648,0.028603023,0.02668139,0.025385879,0.025932394,0.024098856,0.033070654,0.03734437,0.032029577,0.028423369,0.036804475,0.020826941,0.033579573,0.024354227,0.038417537,0.030852677,0.037617695,0.026065702,0.035116542,0.04192633,0.034285318,0.033934843,0.020139394
1,Ceramic,0.033606216,0.022081377,0.04489516,0.029755652,0.021227192,0.026367806,0.021251885,0.034500662,0.025745068,0.026290018,0.029178713,0.027192237,0.02588886,0.026440404,0.024553653,0.033752367,0.038130056,0.03266714,0.02896861,0.037596576,0.021206187,0.034304917,0.02482764,0.0392659,0.03150704,0.03843909,0.026582336,0.035867624,0.042849626,0.035013072,0.03466194,0.020514967
1,Ceramic,0.032481216,0.02140644,0.04328991,0.028841322,0.02060872,0.02554864,0.02066337,0.033354774,0.02493323,0.025440937,0.028249232,0.02637094,0.025067596,0.025594933,0.023822142,0.03265346,0.036858708,0.0316313,0.02808818,0.036332507,0.020579394,0.03314584,0.024062566,0.03790193,0.030452639,0.03713586,0.025754312,0.034640964,0.04136775,0.03384049,0.033506192,0.019903295
1,Ceramic,0.037714608,0.024581004,0.050819557,0.033128742,0.02347083,0.029346306,0.0233517,0.03875816,0.02878079,0.02941179,0.032619268,0.03020124,0.028876264,0.029551685,0.0272187,0.03781108,0.042902753,0.03656194,0.032176487,0.042220294,0.023534939,0.038561456,0.027581848,0.044254716,0.035343286,0.043297634,0.029616194,0.0404234,0.048322093,0.039327487,0.038898386,0.022725504
1,Ceramic,0.040255953,0.02603355,0.054440368,0.03516033,0.024805913,0.031116324,0.024608536,0.04134451,0.030631326,0.031225542,0.03469657,0.032026526,0.030652272,0.031365164,0.028833555,0.04027072,0.045800567,0.038909048,0.034109842,0.045073483,0.024898034,0.041181322,0.02924328,0.047318883,0.037680168,0.04631699,0.03147168,0.04315558,0.051674377,0.041953787,0.04151959,0.024046972
1,Ceramic,0.041132886,0.026558986,0.055710204,0.035875887,0.025273077,0.03173671,0.025042344,0.042254046,0.031283308,0.031877615,0.035425913,0.032662313,0.031275153,0.03201709,0.029394167,0.041132383,0.04683155,0.039747067,0.03478333,0.04606063,0.025387459,0.042090572,0.0298185,0.04838785,0.03849311,0.04736808,0.03211727,0.044127326,0.05284565,0.04287233,0.042424172,0.024509415
1,Ceramic,0.035050325,0.022674657,0.04677629,0.030807259,0.021883879,0.027204467,0.021896193,0.03586634,0.02676789,0.02700038,0.030264257,0.028185459,0.026717627,0.027171537,0.025426181,0.03504686,0.039652202,0.03387969,0.029977387,0.0391949,0.021813758,0.035757285,0.025674472,0.0408954,0.032720804,0.04021754,0.027612904,0.037167728,0.044658132,0.036395375,0.036169935,0.021160763
1,Ceramic,0.03570234,0.023048617,0.04769817,0.031330124,0.022230024,0.027660683,0.022226812,0.036523454,0.027238637,0.027465507,0.030792674,0.0286559,0.027173832,0.027638134,0.025843771,0.035673514,0.040389113,0.03447828,0.030476565,0.03992748,0.022163633,0.03642653,0.026105965,0.041684065,0.033322252,0.04098361,0.028091745,0.037863158,0.045511894,0.03706674,0.036840435,0.021505523
1,Ceramic,0.03584627,0.023109134,0.047887113,0.03143272,0.02229767,0.027748648,0.02229363,0.036657672,0.027335636,0.027542248,0.030900668,0.028753756,0.027261931,0.027715238,0.025930684,0.03580253,0.040533114,0.034591656,0.030578388,0.040086277,0.022224024,0.036571145,0.02619414,0.041846856,0.033446457,0.041153267,0.028192358,0.03799355,0.045691513,0.0372051,0.036989786,0.021571822
1,Ceramic,0.03682295,0.023872219,0.04940723,0.03233187,0.022894887,0.02854792,0.02284029,0.037745684,0.028106306,0.028478907,0.03177556,0.029512456,0.028061073,0.02865188,0.026602281,0.036829922,0.041812796,0.03566173,0.031400725,0.041209336,0.022902822,0.03760383,0.026901748,0.04313068,0.034425143,0.042299684,0.028954398,0.039250903,0.04705614,0.038303915,0.037982944,0.022174725
1,Ceramic,0.036851734,0.023792358,0.04938376,0.03230662,0.022867497,0.02850358,0.02282203,0.03773447,0.028110527,0.028375758,0.031762995,0.029510405,0.028014766,0.028553184,0.026598517,0.03681866,0.041785974,0.03562819,0.031384345,0.041230846,0.02284806,0.03762103,0.02688154,0.043116793,0.03440758,0.04235584,0.02895906,0.039182995,0.047058832,0.038290884,0.038021043,0.022143373
