materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,spectrum_43,spectrum_44,spectrum_45,spectrum_46,spectrum_47,spectrum_48,spectrum_49,spectrum_50,spectrum_51,spectrum_52,spectrum_53,spectrum_54,spectrum_55,spectrum_56,spectrum_57,spectrum_58,spectrum_59,spectrum_60,spectrum_61,spectrum_62,spectrum_63,spectrum_64,spectrum_65,spectrum_66,spectrum_67,spectrum_68,spectrum_69,spectrum_70,spectrum_71,spectrum_72,spectrum_73,spectrum_74,spectrum_75,spectrum_76,spectrum_77,spectrum_78,spectrum_79,spectrum_80,spectrum_81,spectrum_82,spectrum_83,spectrum_84,spectrum_85,spectrum_86,spectrum_87,spectrum_88,spectrum_89,spectrum_90,spectrum_91,spectrum_92,spectrum_93,spectrum_94,spectrum_95,spectrum_96,spectrum_97,spectrum_98,spectrum_99,spectrum_100,spectrum_101,spectrum_102,spectrum_103,spectrum_104,spectrum_105,spectrum_106,spectrum_107,spectrum_108,spectrum_109,spectrum_110,spectrum_111,spectrum_112,spectrum_113,spectrum_114,spectrum_115,spectrum_116,spectrum_117,spectrum_118,spectrum_119,spectrum_120,spectrum_121,spectrum_122,spectrum_123,spectrum_124,spectrum_125,spectrum_126,spectrum_127
1,Ceramic1,0.1237268,0.16973895,0.10220429,0.15033086,0.11595564,0.1252384,0.15226291,0.13118035,0.12196709,0.11912051,0.13040085,0.11554053,0.14665873,0.13256356,0.10353378,0.12917238,0.15300319,0.1228065,0.09831363,0.1742257,0.11268501,0.11661902,0.11278119,0.11692044,0.17273799,0.11718113,0.106571265,0.12797911,0.1635287,0.11553498,0.12955618,0.14816335,0.10375758,0.12420292,0.11638815,0.14574072,0.18430473,0.115742296,0.14229819,0.14421488,0.14859523,0.16146366,0.19371384,0.12873968,0.18527626,0.10989099,0.13036749,0.11122617,0.19299349,0.13620988,0.13396247,0.1270625,0.12833907,0.14557561,0.17782359,0.16161287,0.17090964,0.108628325,0.16439079,0.11481352,0.15648058,0.16697024,0.16198091,0.14534365,0.12538297,0.12530835,0.1377028,0.13572283,0.11849259,0.19706073,0.1467011,0.14312087,0.1589694,0.11105428,0.20444998,0.18992905,0.122135766,0.14661679,0.16467537,0.10996027,0.120271675,0.19581647,0.15437579,0.13604107,0.19130592,0.1768145,0.20084241,0.16222477,0.1405065,0.14923991,0.11790513,0.1619548,0.13542217,0.13309045,0.17931443,0.11059438,0.092410736,0.13620636,0.15807821,0.1163715,0.12872145,0.15504977,0.17774104,0.15417483,0.09978172,0.094340116,0.16990098,0.17106034,0.1009791,0.11681246,0.14533874,0.115229614,0.13295998,0.13397653,0.118418,0.11598836,0.12095678,0.15438753,0.120020285,0.15459883,0.10284896,0.14325888,0.12347849,0.14343354,0.12453228,0.12390175,0.15616475,0.13359581
1,Ceramic1,0.13429557,0.1826539,0.112660244,0.16269298,0.12709421,0.1362767,0.16418085,0.14282902,0.13300082,0.12993765,0.14260484,0.12575896,0.15821756,0.14352697,0.11346577,0.14038432,0.16509798,0.13408053,0.108354755,0.18722004,0.123175755,0.12709616,0.123538084,0.1280559,0.18561588,0.12839416,0.11678231,0.13875541,0.17663258,0.12575519,0.1404073,0.15966733,0.113830335,0.13519509,0.12707786,0.15830728,0.19751692,0.12643847,0.15456994,0.15625487,0.16047756,0.17421849,0.20666176,0.14031444,0.19904998,0.120236255,0.14153726,0.121768415,0.2067355,0.14759919,0.14545844,0.13746381,0.14024872,0.15766518,0.191195,0.17461798,0.18354425,0.11891081,0.17674989,0.12571855,0.16841835,0.17965066,0.1745634,0.15722705,0.13646238,0.13698603,0.1486961,0.14716151,0.12932113,0.21059985,0.15850668,0.15495129,0.17175665,0.121049926,0.21845771,0.2031295,0.13286076,0.15831064,0.17746677,0.120741546,0.1312335,0.20856796,0.16698402,0.14753576,0.20455019,0.19000605,0.21446171,0.1749013,0.15303588,0.16125323,0.12883754,0.17433421,0.1471965,0.1449103,0.19145714,0.12123713,0.1022299,0.14734209,0.1701216,0.1275812,0.13957494,0.16694991,0.19047545,0.16642398,0.10988262,0.10425567,0.18230735,0.18373919,0.11086777,0.12737934,0.15766935,0.12588952,0.14447537,0.14599918,0.12914585,0.12605135,0.13171469,0.16741057,0.13103512,0.16682899,0.11308206,0.1552328,0.13444924,0.1553846,0.13546659,0.13490963,0.1685913,0.14487936
1,Ceramic1,0.13242435,0.1803818,0.11079752,0.16050917,0.125114,0.13432133,0.16207783,0.14076656,0.13104479,0.12801984,0.14043956,0.12394876,0.15617925,0.14158909,0.111700594,0.13840017,0.16296515,0.13208033,0.106564775,0.18493313,0.12131293,0.125239,0.12162689,0.1260778,0.18334861,0.12640156,0.11496731,0.13685061,0.17432164,0.123944566,0.13848811,0.15763843,0.11203861,0.13324782,0.12518106,0.1560823,0.19519599,0.12454011,0.15239903,0.15412758,0.15838094,0.17196994,0.20439018,0.13826244,0.19662765,0.118399404,0.1395621,0.11989661,0.20431988,0.14558767,0.14342432,0.13562617,0.13813561,0.15553044,0.18884213,0.17232294,0.18132097,0.11708328,0.17457232,0.12378149,0.16631618,0.17741814,0.17234498,0.15512861,0.13449891,0.13491392,0.14675675,0.14513944,0.12740135,0.20822455,0.15642186,0.15286086,0.16949904,0.119277634,0.21600011,0.20081224,0.13096069,0.15624973,0.17521144,0.1188233,0.12929106,0.20633146,0.16475897,0.14550473,0.20222574,0.18768749,0.21207155,0.172666,0.15081698,0.1591331,0.12689811,0.172151,0.14511412,0.14281523,0.189328,0.11934485,0.10047745,0.14537577,0.16800065,0.12558901,0.1376561,0.16485406,0.1882371,0.16426241,0.108083434,0.102486946,0.18012407,0.1815062,0.109108515,0.1255068,0.15549056,0.12399777,0.14243643,0.14386798,0.12724364,0.12426841,0.12980902,0.16511005,0.12908217,0.16467166,0.11125957,0.15311672,0.13250579,0.15327303,0.13352847,0.13295935,0.16639857,0.14288396
1,Ceramic1,0.13272566,0.18074808,0.111097924,0.16086146,0.12543331,0.13463666,0.16241722,0.1410991,0.13135996,0.12832846,0.14078923,0.124240056,0.1565072,0.1419012,0.1119847,0.13871975,0.1633088,0.13240303,0.106853284,0.18530245,0.12161325,0.12553793,0.12193495,0.12639691,0.18371451,0.12672278,0.11525981,0.13715711,0.17469461,0.12423628,0.13879712,0.15796562,0.11232762,0.13356166,0.12548698,0.15644239,0.19557035,0.1248458,0.15274921,0.15447058,0.15871915,0.17233296,0.2047568,0.13859352,0.19701885,0.11869519,0.13988025,0.12019765,0.2047107,0.14591153,0.1437524,0.13592179,0.1384769,0.15587488,0.18922247,0.17269361,0.18167943,0.1173779,0.17492357,0.124093644,0.1666549,0.17777812,0.17270298,0.15546696,0.13481559,0.13524786,0.14706871,0.14546518,0.12771046,0.20860785,0.1567578,0.15319782,0.16986379,0.11956301,0.21639705,0.20118636,0.13126658,0.15658124,0.17557552,0.11913289,0.12960392,0.20669238,0.1651181,0.14583176,0.20260075,0.18806121,0.21245773,0.17302695,0.15117514,0.15947491,0.12721038,0.17250332,0.14544974,0.14315362,0.18967047,0.11965004,0.10075962,0.14569214,0.16834246,0.12591079,0.13796465,0.16519159,0.18859829,0.16461112,0.10837323,0.10277177,0.18047643,0.18186696,0.10939194,0.1258079,0.15584154,0.12430268,0.1427653,0.14421217,0.12754981,0.124555774,0.13011596,0.16548148,0.1293967,0.1650197,0.11155361,0.1534581,0.13281886,0.15361358,0.13384107,0.13327318,0.16675228,0.14320523
1,Ceramic1,0.11429067,0.15803222,0.092925444,0.13918784,0.1060363,0.11534085,0.14147532,0.120730035,0.11211811,0.109507024,0.11944792,0.10644561,0.1362992,0.12273494,0.094740786,0.11914713,0.14210704,0.112720884,0.08943674,0.16238506,0.10333405,0.10730311,0.10320612,0.10698173,0.16103871,0.10720422,0.09749188,0.11835056,0.15166855,0.10639721,0.119853064,0.13777052,0.094788894,0.114373505,0.10682933,0.134333,0.17227711,0.10623567,0.13125993,0.13338451,0.13785602,0.14988534,0.18187185,0.11836659,0.17270416,0.10070122,0.12036375,0.10189388,0.1803654,0.12598869,0.12363127,0.117771946,0.11764163,0.13464528,0.16559954,0.14982168,0.15945292,0.099478334,0.15319037,0.105106756,0.14569575,0.15548758,0.15057977,0.13464129,0.11545716,0.11489834,0.12785536,0.1254723,0.10885366,0.18468274,0.1360934,0.13248093,0.14737777,0.102153204,0.19161022,0.17784901,0.11257632,0.13612503,0.15307693,0.100348555,0.11048972,0.18415853,0.14295915,0.12573847,0.17921641,0.1648338,0.18835956,0.1507095,0.12924021,0.13841121,0.10817009,0.15074949,0.12485301,0.12245687,0.16831522,0.10111523,0.08377631,0.12623471,0.14719105,0.106326886,0.11905751,0.14431427,0.16613875,0.14311029,0.090852216,0.0855952,0.15862633,0.15951307,0.09220902,0.107429706,0.13427947,0.10572516,0.12261769,0.123161584,0.108880125,0.10698724,0.111350305,0.14261073,0.11019341,0.14354603,0.093755886,0.13246836,0.11368441,0.13267174,0.114740275,0.11411829,0.14494032,0.123508304
1,Ceramic1,0.11164674,0.154719,0.09035214,0.13605702,0.10327726,0.11257133,0.13843831,0.11780193,0.10936532,0.10681946,0.1163932,0.10389825,0.1333784,0.11997377,0.092291586,0.11633645,0.13903593,0.10990638,0.0869782,0.15903974,0.10072696,0.10469757,0.1005394,0.104214065,0.15773544,0.10442737,0.094964765,0.1156449,0.14832929,0.103838444,0.11713021,0.13484178,0.092295066,0.11162307,0.10416073,0.13114275,0.1688674,0.10358331,0.12816508,0.13034092,0.1348321,0.14662157,0.17850839,0.11546826,0.16914865,0.0981374,0.11755406,0.09929051,0.1767922,0.12311278,0.120734565,0.115157954,0.114657305,0.13156967,0.16214433,0.14650522,0.15621297,0.096931376,0.15003067,0.10240201,0.14264771,0.15224375,0.14736658,0.13163118,0.1126827,0.11199414,0.12507898,0.12259339,0.10615902,0.18116604,0.13311154,0.12949169,0.14412123,0.09966452,0.18796523,0.17442171,0.10990086,0.13316166,0.14980878,0.09767872,0.10775237,0.1808462,0.13974617,0.12284283,0.17578375,0.16143885,0.18481725,0.14746451,0.12608877,0.13536362,0.105450265,0.14759399,0.12188684,0.11948577,0.16518296,0.098478355,0.08138834,0.12342844,0.1441153,0.103531465,0.11634355,0.14128058,0.16285163,0.13999675,0.08837459,0.08317407,0.1554393,0.15625428,0.08977042,0.104803294,0.13117263,0.10307242,0.11972227,0.12014029,0.10621431,0.104468204,0.10866081,0.139303,0.10744589,0.1404338,0.09123332,0.12943776,0.11094337,0.12964849,0.11200328,0.11138102,0.14178215,0.12067766
1,Ceramic1,0.11143899,0.15446012,0.09015742,0.13581507,0.10306661,0.112358585,0.13820417,0.117577426,0.109151624,0.10660818,0.11616255,0.10369783,0.13314445,0.11975708,0.0921005,0.11611667,0.13879466,0.10969092,0.086789876,0.15878217,0.100526184,0.10449254,0.1003345,0.10400314,0.15747876,0.104213916,0.09477043,0.11543083,0.14807086,0.10364007,0.11691557,0.13461351,0.092105396,0.11140962,0.10395667,0.13090639,0.16860043,0.103376225,0.12792733,0.13010484,0.13459824,0.14637142,0.17824517,0.11524654,0.16887535,0.09793826,0.117334835,0.09908594,0.17652282,0.12288769,0.120511614,0.11494999,0.11443287,0.13133474,0.16188146,0.14625147,0.1559596,0.09673558,0.14978491,0.10219423,0.14240764,0.15198971,0.14711842,0.13139737,0.11246895,0.1117697,0.12485715,0.12236758,0.10594846,0.1808921,0.13287705,0.12925947,0.14387234,0.09947005,0.1876831,0.17415601,0.10969087,0.13292558,0.1495569,0.09747687,0.10753983,0.18058537,0.13949999,0.12261536,0.17551531,0.1611731,0.18454288,0.14721681,0.12584832,0.13512556,0.10523972,0.14734899,0.1216573,0.11926085,0.1649305,0.098277226,0.081204325,0.12320613,0.14387405,0.103322335,0.11612604,0.14104088,0.16259667,0.1397552,0.08818385,0.082988955,0.15519135,0.15600394,0.08958295,0.104595944,0.1309293,0.102868035,0.119499795,0.11991187,0.106004894,0.10427268,0.10845139,0.1390506,0.10723338,0.1401915,0.09104214,0.12920447,0.11072952,0.12941457,0.11179248,0.111164056,0.14153682,0.12045447
1,Ceramic1,0.12582313,0.17231666,0.10426515,0.15278801,0.118155584,0.12742631,0.15463445,0.13349047,0.12415269,0.12126307,0.13281588,0.11756627,0.14896053,0.1347416,0.10549625,0.13139714,0.15541166,0.12503777,0.10029155,0.17681797,0.11475966,0.11869476,0.11490713,0.11912143,0.1753061,0.11939681,0.10858851,0.13012002,0.16613746,0.1175608,0.13171063,0.15045372,0.10574602,0.12638181,0.118503496,0.14823231,0.18694559,0.11785856,0.14473397,0.14660777,0.15095967,0.1640039,0.19630511,0.13103215,0.18802589,0.11193711,0.13258569,0.11331126,0.19573787,0.13847433,0.13624388,0.12913014,0.13069578,0.14797962,0.18049145,0.1642003,0.17343079,0.11065981,0.16685364,0.11696917,0.15886112,0.16949907,0.16448666,0.14770651,0.12757812,0.12761924,0.1398913,0.13799517,0.12063733,0.19977023,0.14904854,0.14547178,0.1615123,0.11303405,0.20725293,0.19256905,0.12426175,0.14894693,0.1672226,0.11208789,0.12244393,0.19836913,0.15688421,0.13832541,0.19395544,0.17944969,0.20356698,0.16474874,0.1429905,0.15163006,0.120069094,0.16441946,0.13775986,0.13543181,0.18174638,0.11269627,0.09434264,0.13842095,0.16047955,0.11858607,0.13087745,0.15742247,0.1802848,0.15661207,0.101773076,0.096292004,0.17237628,0.17358796,0.10293092,0.1189065,0.14778912,0.11733891,0.13524349,0.13635777,0.12054266,0.11798287,0.12308939,0.15697588,0.12220176,0.15703335,0.10486648,0.14563788,0.12565322,0.1458087,0.12669833,0.12608367,0.15863745,0.13583647
1,Ceramic1,0.12243737,0.16814965,0.10093777,0.14881678,0.114602774,0.12389155,0.1508007,0.12975824,0.12062275,0.117803805,0.12891366,0.1142954,0.1452421,0.13122298,0.10232849,0.12780373,0.15151966,0.121433295,0.09709886,0.17262542,0.11140919,0.11534327,0.111473985,0.11556636,0.17115337,0.11581895,0.1053312,0.12666233,0.16192006,0.11428857,0.12823065,0.14675175,0.10253476,0.1228623,0.115086295,0.14420295,0.18267521,0.11444143,0.14079791,0.14274128,0.14713764,0.15989658,0.19211343,0.12732844,0.18357836,0.10863363,0.12900251,0.10994566,0.19129671,0.13481611,0.13255754,0.12579101,0.12688754,0.14409378,0.1761757,0.16001694,0.16935506,0.107379235,0.1628718,0.11348819,0.15501356,0.16541101,0.16043572,0.14388798,0.12403167,0.12388712,0.1363563,0.13432433,0.11717402,0.19538748,0.14525554,0.14167301,0.15740082,0.10983709,0.20271789,0.18829814,0.12082848,0.14518285,0.16310425,0.10865146,0.11893586,0.19423978,0.15282908,0.13463515,0.18967015,0.1751891,0.19915886,0.16066752,0.1389764,0.1477672,0.11657475,0.16043492,0.13398297,0.131648,0.17781551,0.10930174,0.09122534,0.13484378,0.15659827,0.115008,0.12739617,0.15358803,0.1761711,0.15267254,0.098558776,0.09314183,0.16837381,0.1695001,0.09977971,0.11552582,0.14383034,0.113932446,0.13155372,0.13250957,0.11711218,0.114761055,0.11964512,0.15279175,0.118678674,0.15309808,0.101608664,0.14179316,0.12214087,0.14197053,0.123198904,0.122560725,0.15464057,0.13221742
1,Ceramic1,0.122182734,0.16783538,0.10068762,0.14851752,0.11433542,0.123625346,0.15051147,0.12947729,0.12035707,0.117543794,0.12861963,0.114049464,0.14496228,0.13095802,0.10209055,0.12753327,0.15122642,0.121161856,0.096858986,0.17230874,0.11115711,0.115091346,0.1112157,0.115298785,0.17083986,0.11554984,0.10508625,0.12640224,0.16160187,0.11404235,0.12796876,0.14647259,0.1022932,0.122597426,0.114829175,0.14389862,0.18235283,0.114184566,0.14050135,0.14244998,0.14684942,0.15958656,0.19179665,0.12704948,0.1832424,0.10838535,0.12873296,0.10969294,0.19096068,0.13454077,0.1322799,0.12553996,0.12660062,0.14380085,0.17584951,0.15970112,0.16904756,0.10713245,0.16257133,0.11322644,0.1547235,0.16510268,0.16013004,0.14360027,0.123764515,0.123606354,0.13609026,0.13404788,0.1169137,0.19505638,0.14496987,0.14138688,0.1570904,0.10959663,0.20237508,0.18797535,0.12057032,0.14489967,0.1627934,0.10839289,0.11867195,0.19392774,0.15252319,0.13435736,0.18934645,0.17486764,0.19882542,0.16035947,0.1386739,0.14747603,0.116312005,0.1601343,0.13369863,0.1313627,0.17751928,0.1090463,0.09099137,0.13457465,0.15630567,0.11473846,0.12713447,0.15329905,0.17586052,0.15237552,0.09831727,0.09290535,0.16807164,0.16919129,0.099542975,0.115271896,0.14353235,0.11367619,0.13127573,0.13221957,0.11685427,0.11451855,0.11938594,0.15247619,0.11841367,0.15280116,0.10136358,0.14150338,0.12187667,0.1416813,0.122935444,0.122295894,0.1543392,0.131945
1,Ceramic1,0.1278693,0.17482466,0.10628548,0.15518534,0.12030971,0.12956436,0.15694726,0.13574691,0.12628831,0.12335552,0.1351794,0.11954346,0.1512012,0.13686588,0.107415624,0.13356838,0.15775764,0.12722024,0.102230676,0.17934316,0.11678915,0.1207216,0.11698757,0.12127593,0.1778077,0.12156536,0.11056286,0.13220713,0.16868101,0.11953937,0.1338124,0.15268594,0.10769372,0.12851013,0.12057261,0.15067062,0.18951362,0.11992735,0.14711249,0.14894189,0.15326513,0.16648056,0.19882403,0.13327363,0.19070353,0.11393753,0.13474931,0.11534891,0.19841184,0.14068154,0.1384716,0.13114467,0.13300234,0.15032491,0.18309106,0.16672476,0.17588449,0.11264831,0.16925333,0.11907817,0.161178,0.17196122,0.16692916,0.1500109,0.1297238,0.12987877,0.14202183,0.1402114,0.12273245,0.20240392,0.15133724,0.14776522,0.1639944,0.11496803,0.20997883,0.19513704,0.1263374,0.15121408,0.16970605,0.114172965,0.12456558,0.20084992,0.1593311,0.14055274,0.1965311,0.18201265,0.20621715,0.1672102,0.14541847,0.15396026,0.12218399,0.16682237,0.14004134,0.13772197,0.18410553,0.11475446,0.09623713,0.14057872,0.16281714,0.12075579,0.13297857,0.15973164,0.18275984,0.15898867,0.103723936,0.0982059,0.17478648,0.17605147,0.10484193,0.120950334,0.15017876,0.11940134,0.13747467,0.1386872,0.12261797,0.119931266,0.1251719,0.15950237,0.124333404,0.15940669,0.10684432,0.14795965,0.12777694,0.14812583,0.12881577,0.12821342,0.16104859,0.13802184
1,Ceramic1,0.1271514,0.17394562,0.10557583,0.15434441,0.119553365,0.12881409,0.15613618,0.13495515,0.1255388,0.12262123,0.13434969,0.118849754,0.15041567,0.13612083,0.106741786,0.13280667,0.15693505,0.1264542,0.101549506,0.1784579,0.11607662,0.12001035,0.11625708,0.12051951,0.17693059,0.12080398,0.10986959,0.13147514,0.16778909,0.1188451,0.1330751,0.15190318,0.1070098,0.12776332,0.1198463,0.1498147,0.18861374,0.11920123,0.14627792,0.14812319,0.15245672,0.16561215,0.19794145,0.13248691,0.18976502,0.11323535,0.13399042,0.11463369,0.19747443,0.13990752,0.13769,0.1304382,0.13219267,0.14950228,0.18217964,0.16583931,0.17502443,0.111950144,0.16841196,0.11833775,0.16036586,0.17109811,0.16607267,0.14920278,0.12897077,0.12908563,0.14127488,0.139434,0.121997185,0.20148116,0.15053454,0.14696075,0.16312367,0.114289396,0.20902364,0.19423714,0.12560907,0.15041935,0.16883516,0.11344068,0.12382107,0.19998075,0.15847297,0.1397716,0.19562863,0.18111444,0.20528853,0.166347,0.1445665,0.15314303,0.12144172,0.16597976,0.13924097,0.13691816,0.18327925,0.11403168,0.09557158,0.13982208,0.16199772,0.11999394,0.13224165,0.15892224,0.18189245,0.15815526,0.10303875,0.09753351,0.17394161,0.17518772,0.10417096,0.120233275,0.14934063,0.118677415,0.13669173,0.13786957,0.121889636,0.11924757,0.12444118,0.15861617,0.12358527,0.15857436,0.10614961,0.14714529,0.12703173,0.147313,0.12807259,0.12746616,0.16020301,0.13725527
1,Ceramic1,0.12653507,0.1731902,0.104966894,0.1536221,0.11890411,0.12816985,0.15543918,0.13427538,0.12489541,0.12199105,0.13363722,0.118254274,0.14974102,0.13548096,0.10616373,0.13215268,0.15622848,0.12579647,0.10096512,0.17769697,0.11546514,0.11939995,0.11563019,0.119870216,0.17617698,0.12015048,0.10927468,0.13084666,0.16702263,0.11824901,0.13244213,0.15123072,0.10642266,0.1271221,0.11922281,0.14907937,0.18784018,0.118578024,0.14556123,0.14741997,0.15176196,0.16486578,0.19718261,0.13181141,0.188958,0.11263274,0.13333872,0.11402001,0.19666825,0.13924278,0.13701871,0.12983164,0.1314973,0.14879563,0.18139613,0.16507849,0.17428534,0.11135091,0.16768894,0.11770223,0.15966806,0.17035653,0.16533667,0.1485086,0.12832421,0.12840483,0.1406334,0.13876647,0.12136617,0.20068786,0.14984518,0.14626987,0.16237563,0.11370683,0.20820229,0.19346346,0.12498387,0.14973688,0.16808686,0.11281214,0.12318198,0.19923355,0.15773556,0.13910082,0.19485286,0.18034257,0.20448995,0.16560514,0.14383468,0.15244102,0.12080466,0.16525573,0.13855368,0.13622776,0.18256919,0.11341143,0.095000796,0.13917238,0.16129361,0.11933974,0.13160904,0.15822682,0.18114679,0.15743919,0.10245093,0.09695684,0.17321546,0.17444527,0.103595145,0.119617864,0.14862083,0.11805606,0.13601942,0.1371674,0.121264555,0.11866054,0.123813845,0.15785468,0.12294315,0.15785936,0.10555345,0.14644565,0.12639204,0.14661488,0.12743461,0.12682483,0.15947658,0.13659711
1,Ceramic1,0.11157516,0.15463126,0.09029055,0.13597703,0.10320934,0.11250192,0.13836148,0.11772885,0.10929373,0.10674642,0.11632105,0.10382886,0.13329452,0.11989944,0.092226535,0.1162616,0.138953,0.10983654,0.08691679,0.15895568,0.10066094,0.104626656,0.10047228,0.10414638,0.15764984,0.10435742,0.09490102,0.115570046,0.14824376,0.10377215,0.11705575,0.13476492,0.09223457,0.11155165,0.1040948,0.13107285,0.16877674,0.10351289,0.12808752,0.13026209,0.13475473,0.1465407,0.17841935,0.115396544,0.16905983,0.09807038,0.11747968,0.09921988,0.17670904,0.12303595,0.12066146,0.11508424,0.11458786,0.13149412,0.16206107,0.14642353,0.15612707,0.096867196,0.14994843,0.10233401,0.14256491,0.15215726,0.14728479,0.13155296,0.11261245,0.111919604,0.12499979,0.12251596,0.10608737,0.18107416,0.13303094,0.12941393,0.14404131,0.099598296,0.18787223,0.17433377,0.10982865,0.13307793,0.14972627,0.097615235,0.107681006,0.18075675,0.1396665,0.122764535,0.17569292,0.16134857,0.18472676,0.14738528,0.12601164,0.13528298,0.10538002,0.1475123,0.121810526,0.119415075,0.16509144,0.09841375,0.08132738,0.12335047,0.1440329,0.10346761,0.11626531,0.14119717,0.1627669,0.13991626,0.08831163,0.08311393,0.15535627,0.15617314,0.08970884,0.10473089,0.13108939,0.10300504,0.11964967,0.12006871,0.106142074,0.1044028,0.108590126,0.13922226,0.10737517,0.14035247,0.09117278,0.12936132,0.110870875,0.12957092,0.111934066,0.11130475,0.14170015,0.12060019
1,Ceramic1,0.11182536,0.1549473,0.09054133,0.13627805,0.103476614,0.1127692,0.13865457,0.118012,0.10955683,0.10700016,0.11662027,0.1040693,0.13356635,0.12016123,0.09245908,0.11652867,0.13924423,0.110108905,0.08715383,0.15927933,0.100911714,0.10487255,0.10072917,0.104415014,0.1579667,0.10462478,0.09514425,0.11582438,0.14856482,0.10401714,0.11731268,0.13504486,0.09247682,0.11181466,0.104353234,0.13139105,0.1691019,0.10376481,0.12838645,0.13055368,0.13504565,0.14685729,0.17874078,0.115677334,0.16940442,0.098314926,0.11774721,0.09946535,0.17706163,0.1233092,0.12094083,0.115328826,0.11488114,0.13179305,0.16239904,0.14674574,0.15643595,0.097112425,0.15025108,0.102594495,0.14285348,0.15246607,0.1475945,0.1318411,0.11287956,0.11219812,0.12525883,0.12278896,0.10634309,0.1814113,0.1333133,0.12969989,0.14435783,0.09983464,0.1882239,0.17466381,0.1100818,0.13335505,0.1500418,0.097875975,0.10794254,0.18107161,0.13997816,0.12303872,0.17602082,0.16167206,0.1850684,0.14770128,0.12631777,0.13557352,0.105640285,0.14781506,0.12209518,0.1197057,0.16538198,0.09866932,0.08155611,0.12361416,0.14432505,0.10374342,0.116517276,0.14148343,0.16308297,0.14021495,0.08854954,0.08334746,0.15566179,0.15648903,0.08994342,0.10497781,0.1313844,0.10326008,0.11992921,0.120364524,0.10639392,0.10464376,0.10884649,0.13954397,0.10763845,0.14065011,0.09141838,0.1296537,0.111131735,0.12986122,0.11219759,0.111561246,0.14200275,0.12086723
1,Ceramic1,0.11335183,0.15686066,0.092026055,0.13808577,0.105068855,0.11436803,0.14040859,0.11970199,0.111145824,0.108551376,0.1183834,0.10553968,0.13525335,0.121755555,0.09387251,0.11815124,0.14101776,0.11173349,0.08857247,0.16121191,0.10241639,0.106376514,0.102268144,0.10601231,0.15987507,0.106227316,0.09660264,0.117386445,0.15049352,0.10549416,0.11888487,0.13673632,0.093915895,0.11340247,0.10589342,0.13323306,0.17107163,0.105295815,0.13017316,0.13231091,0.13679184,0.14874214,0.18068442,0.1173503,0.1714583,0.09979454,0.11936912,0.10096771,0.17912576,0.12496942,0.122613035,0.11683807,0.11660355,0.13356857,0.16439483,0.14866108,0.15830746,0.098582335,0.15207615,0.10415534,0.14461397,0.15433966,0.14945023,0.13357913,0.114481404,0.11387443,0.12686212,0.12445127,0.10789851,0.18344298,0.13503541,0.13142584,0.1462388,0.10127122,0.19033007,0.1766441,0.11162629,0.13506608,0.15192938,0.099416666,0.109522454,0.182986,0.1418335,0.12471062,0.17800409,0.16363294,0.18711531,0.14957519,0.12813708,0.13733353,0.10720989,0.14963777,0.12380742,0.121420875,0.16719148,0.10019109,0.0829336,0.1252345,0.14610149,0.105356626,0.11808437,0.14323556,0.16498163,0.14201315,0.089979015,0.08474406,0.1575029,0.15837164,0.09135058,0.106493704,0.13317828,0.10479097,0.1216009,0.12210865,0.107932694,0.106098026,0.110398896,0.14145392,0.109224096,0.14244767,0.092873916,0.13140346,0.112714075,0.1316069,0.113777734,0.113141455,0.14382681,0.12250159
