materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,spectrum_43,spectrum_44,spectrum_45,spectrum_46,spectrum_47,spectrum_48,spectrum_49,spectrum_50,spectrum_51,spectrum_52,spectrum_53,spectrum_54,spectrum_55,spectrum_56,spectrum_57,spectrum_58,spectrum_59,spectrum_60,spectrum_61,spectrum_62,spectrum_63
0,Cardboard1,0.010099974,0.0015738816,0.0017642219,0.009939966,0.007295291,0.004713472,0.0026281492,0.011523347,0.0030031437,0.01717559,0.002854249,0.0027770242,0.006575229,0.008707427,0.001552856,0.0020195108,0.0043767644,0.0029097425,0.0039446237,0.003939894,0.009132366,0.0045760535,0.0047456324,0.0077803596,0.0017747452,0.0023440958,0.0019222505,0.007382087,0.009585159,0.0028149814,0.0021459372,0.005762401,0.015695713,0.002039478,0.0022211452,0.0031645678,0.008304776,0.0011144244,0.002897657,0.0021109993,0.002469096,0.013474259,0.0066787433,0.005766706,0.003917327,0.0013711144,0.014256118,0.012315412,0.004243469,0.0036775288,0.006396853,0.008830386,0.0030441876,0.002145302,0.014618733,0.0061228285,0.0017157837,0.0021443232,0.0026859345,0.0057979017,0.0013244762,0.0018016598,0.0020599943,0.0021428363
0,Cardboard1,0.053777426,0.0006758645,0.000853142,0.0014609222,0.0010863247,0.0012308294,0.0009795121,0.0011584355,0.0035138654,0.0011042199,0.00095497776,0.0008946796,0.001100772,0.043673024,0.0011802674,0.00095882156,0.0010775302,0.0010496421,0.0008582089,0.0012476733,0.019709522,0.0042258687,0.004199609,0.0010282584,0.00085715065,0.0012576382,0.0008443253,0.0010835099,0.054853648,0.0012353366,0.0007936569,0.011922165,0.0011182011,0.0012249268,0.0009837623,0.0011771768,0.0013837855,0.00077464257,0.0022899997,0.0016764826,0.0011439943,0.0012525409,0.0010518563,0.020281183,0.00095629436,0.00073791435,0.0011328505,0.0011970175,0.0060543213,0.001223306,0.057963256,0.03370121,0.0009004724,0.0007926547,0.0013233293,0.0011064622,0.0009374433,0.0010559965,0.0019735987,0.011086339,0.00080138113,0.0010450444,0.0013994945,0.0009085209
0,Cardboard1,0.053982593,0.0006762233,0.0008536478,0.0014589278,0.0010849502,0.0012302317,0.0009796718,0.0011562868,0.0035201104,0.0011014837,0.00095498684,0.00089464156,0.0010995882,0.04383786,0.0011817856,0.0009592683,0.0010770664,0.0010497246,0.0008576992,0.0012474273,0.019758817,0.004231455,0.0042050444,0.0010269035,0.00085770205,0.0012584614,0.0008446697,0.0010821188,0.05506737,0.0012357851,0.00079380366,0.011952582,0.0011156279,0.0012259154,0.0009841791,0.0011771802,0.0013822635,0.0007756711,0.0022926442,0.0016785844,0.001144445,0.001250072,0.001050557,0.020350423,0.0009558704,0.0007385623,0.0011303276,0.001194788,0.00606617,0.0012231745,0.058230467,0.03381271,0.0009003399,0.00079283526,0.0013206537,0.001105388,0.0009381075,0.0010564936,0.0019756735,0.01111211,0.0008021322,0.0010459168,0.0014008811,0.00090881437
0,Cardboard1,0.054102316,0.00067655015,0.00085408386,0.0014580687,0.0010843762,0.0012301122,0.0009799378,0.0011552997,0.0035241116,0.0011001718,0.0009551639,0.0008947797,0.0010991332,0.043934308,0.0011828347,0.00095968065,0.0010770028,0.0010499535,0.0008575771,0.0012474997,0.019788682,0.0042351973,0.00420871,0.0010263328,0.00085816474,0.0012591352,0.00084501354,0.0010815458,0.055191815,0.0012362401,0.00079403137,0.011971037,0.0011144133,0.001226678,0.0009845791,0.0011773822,0.0013816615,0.00077638106,0.0022944883,0.0016800249,0.0011448971,0.0012489252,0.0010500286,0.020391459,0.0009558052,0.0007390587,0.001129132,0.0011937653,0.006073604,0.001223309,0.05838468,0.033878386,0.0009004266,0.00079308124,0.0013193996,0.001104996,0.0009386409,0.0010569551,0.0019771475,0.011127872,0.0008026942,0.0010465786,0.0014018834,0.0009091409
0,Cardboard1,0.053678583,0.0008077207,0.0010116869,0.0018220303,0.0013540676,0.0014943961,0.0011760982,0.0014741593,0.003910624,0.0014351057,0.0011551491,0.0010789998,0.0013712223,0.043859888,0.0013630126,0.0011354003,0.0013148373,0.0012599349,0.0010620812,0.0014997735,0.020898368,0.00477259,0.0047547673,0.0012889152,0.0010180683,0.0014806929,0.0010081648,0.001357426,0.054546088,0.001458291,0.0009619798,0.012725386,0.0014505251,0.0014334797,0.0011652285,0.0014076446,0.0017122689,0.0009011123,0.0026250815,0.001925028,0.0013599395,0.0015927502,0.0013187885,0.020936782,0.0011665362,0.0008741603,0.0014559174,0.0015171778,0.006636229,0.0014648702,0.056053344,0.034293577,0.0010901797,0.0009520739,0.0016817732,0.0013706759,0.0011054971,0.0012515887,0.0022725598,0.011857566,0.00094150443,0.0012212937,0.001617044,0.0010851517
0,Cardboard1,0.054146156,0.0008746789,0.0010919673,0.0019998832,0.0014865537,0.0016249602,0.0012747537,0.0016302298,0.004116254,0.0015991469,0.0012555645,0.0011713549,0.0015054955,0.044357363,0.0014566234,0.0012243569,0.0014330783,0.0013651807,0.0011640927,0.0016249665,0.021569744,0.0050486396,0.005034415,0.001418106,0.0010996956,0.001593074,0.0010909099,0.0014932198,0.054946154,0.0015700893,0.0010468564,0.013176419,0.0016156621,0.0015388227,0.0012565684,0.0015226027,0.0018742353,0.00096631044,0.0027945363,0.002051542,0.001468398,0.0017603985,0.0014512982,0.021409191,0.0012713046,0.0009436526,0.0016155551,0.0016750043,0.0069416948,0.0015849763,0.055900663,0.034842964,0.0011850665,0.0010324046,0.00185822,0.0015017792,0.0011905556,0.0013499351,0.0024236862,0.012283217,0.0010129276,0.001310647,0.0017274439,0.0011739441
0,Cardboard1,0.054136492,0.00087137107,0.00108802,0.0019907402,0.0014797631,0.0016183702,0.0012698385,0.0016221344,0.004106581,0.0015905558,0.001250534,0.0011667424,0.0014986321,0.044343844,0.0014521049,0.0012199705,0.0014271132,0.0013599319,0.0011589085,0.0016186908,0.021540077,0.0050353445,0.005020912,0.0014114685,0.0010956718,0.0015875396,0.0010868127,0.0014862544,0.054940425,0.0015645684,0.0010426095,0.013156457,0.0016070214,0.001533666,0.0012520625,0.00151687,0.0018659508,0.00096316286,0.0027863227,0.0020454405,0.0014630257,0.0017516878,0.0014444957,0.021390798,0.0012660229,0.0009402453,0.001607241,0.0016668234,0.006927528,0.0015789747,0.055925533,0.034823634,0.001180309,0.0010284112,0.0018490508,0.0014950921,0.0011863811,0.0013450767,0.0024163555,0.012264209,0.0010094394,0.0013062852,0.0017221007,0.0011695387
0,Cardboard1,0.0005110733,0.00017248535,0.00018322677,0.0033195962,0.0023429361,0.00094720523,0.00034592533,0.0050707525,0.00024243872,0.011160709,0.00038914135,0.00042445245,0.0017616684,0.0004327771,0.00012482144,0.00021975192,0.00087856845,0.00040456365,0.00075062836,0.0006773905,0.00068311655,0.00042563723,0.00045983886,0.0028295387,0.00018370399,0.00024199556,0.00020215161,0.0022341053,0.00045657525,0.00038125578,0.0002380428,0.0004020226,0.008943122,0.00018961345,0.0002760042,0.00044152708,0.002604015,8.991817e-05,0.0002567209,0.00017795508,0.0002611958,0.0069968146,0.0017436285,0.00031772893,0.0008034208,0.00012363662,0.007844933,0.0062151784,0.0003269718,0.00061903906,0.00023338807,0.0005407806,0.0005098719,0.0002791255,0.00793296,0.0015641758,0.00016008387,0.0002165234,0.00024347904,0.00043845686,0.00010937959,0.00018170287,0.00019512435,0.00024407568
0,Cardboard1,0.0008209301,0.00025182607,0.0002696678,0.0040803044,0.002898131,0.0012577447,0.0004906347,0.005985355,0.0003681147,0.012411447,0.0005496154,0.0005888627,0.0022430716,0.00069782627,0.00019059207,0.00032100015,0.0011682388,0.000569219,0.0010082733,0.0009208219,0.0010407349,0.00063303823,0.000679991,0.0034357766,0.00027000534,0.00035556112,0.00029733812,0.0027922888,0.0007397019,0.00053700735,0.0003474066,0.00062033156,0.010144565,0.0002836775,0.00039481872,0.00062038656,0.003229625,0.00013736972,0.00038560716,0.0002696231,0.0003836133,0.008037075,0.0022316447,0.0005061376,0.0010642643,0.00018593532,0.008952586,0.0071758726,0.00049893244,0.0008440876,0.00039305125,0.00084550434,0.0006972249,0.00039696405,0.009050623,0.0020055322,0.00023953975,0.00032028332,0.00036484282,0.0006682061,0.00016685964,0.0002680161,0.00029048498,0.00035453032
0,Cardboard1,0.000576253,0.00018952,0.00020179611,0.0034908676,0.0024673927,0.0010160476,0.00037739356,0.0052769645,0.0002693528,0.0114376405,0.0004241008,0.00046038578,0.0018692592,0.00048838893,0.00013879935,0.00024159187,0.0009425401,0.00044049308,0.0008074432,0.00073101063,0.00076001347,0.0004705889,0.0005076477,0.0029653853,0.00020222622,0.00026647456,0.00022264339,0.0023592487,0.0005158553,0.00041518695,0.00026164847,0.0004486311,0.009211754,0.00020981408,0.0003017566,0.00048062517,0.0027446265,9.9955665e-05,0.00028447076,0.00019757648,0.00028764803,0.0072303093,0.0018528495,0.0003573924,0.0008610471,0.00013690142,0.008093214,0.006430485,0.00036383627,0.00066855067,0.00026625211,0.0006055552,0.00055098144,0.00030468358,0.008182908,0.0016627753,0.00017708978,0.00023887833,0.00026960098,0.00048778224,0.00012160554,0.00020023863,0.00021560358,0.0002679553
0,Cardboard1,0.053720932,0.00068168645,0.00086017826,0.0014769603,0.0010982602,0.0012425713,0.0009881749,0.0011723668,0.0035305577,0.0011187627,0.0009637701,0.0009029008,0.0011127574,0.043640833,0.0011882343,0.00096667325,0.0010880589,0.0010589447,0.0008671555,0.0012588918,0.01975086,0.0042488417,0.0042228345,0.0010398048,0.00086421735,0.0012674123,0.00085156143,0.0010956441,0.05478663,0.0012452852,0.0008009864,0.011951934,0.0011327525,0.0012341025,0.0009918634,0.0011874802,0.0013983726,0.00078017305,0.002304371,0.0016872517,0.0011534876,0.0012675951,0.0010636365,0.020294694,0.00096565887,0.00074386195,0.0011471842,0.0012112262,0.0060782162,0.0012340818,0.05781501,0.03370215,0.00090890925,0.0007997147,0.001339253,0.0011181963,0.00094485754,0.0010646239,0.0019866235,0.011116146,0.0008075359,0.0010528454,0.0014091504,0.0009163194
0,Cardboard1,0.053823873,0.0006920591,0.00087274704,0.0015031169,0.0011177298,0.0012624051,0.0010033806,0.0011947858,0.003565525,0.0011417515,0.000979105,0.0009170474,0.0011325578,0.043745734,0.0012033902,0.0009806089,0.0011059202,0.0010751693,0.0008823234,0.001278131,0.019873515,0.0042949263,0.0042694323,0.001058693,0.00087695924,0.0012851646,0.00086439075,0.0011155227,0.054877166,0.0012628224,0.00081394357,0.012033389,0.0011559504,0.0012508957,0.0010061638,0.0012052532,0.0014224262,0.0007906236,0.0023320694,0.001707909,0.0011704124,0.0012916741,0.0010830314,0.020386111,0.0009814823,0.0007547703,0.0011698673,0.001233986,0.0061312336,0.001252607,0.05780209,0.033811696,0.0009233825,0.0008120861,0.0013645899,0.0011376255,0.00095827493,0.0010800394,0.00201119,0.011192566,0.0008188445,0.001067068,0.001426976,0.0009301078
0,Cardboard1,0.054010436,0.0007001754,0.0008825992,0.0015222883,0.0011320038,0.0012773448,0.0010151535,0.0012110401,0.0035956113,0.0011581668,0.0009909233,0.0009278485,0.0011472048,0.043912325,0.0012157579,0.0009914772,0.0011194119,0.0010876678,0.00089378323,0.0012927725,0.019994928,0.0043336595,0.0043085935,0.0010725684,0.0008870098,0.0012992319,0.00087439606,0.0011301544,0.055057414,0.0012764375,0.0008240309,0.012111964,0.0011726321,0.0012642713,0.0010172806,0.0012188526,0.0014402028,0.0007991167,0.0023548412,0.0017248457,0.0011836614,0.0013090371,0.001097353,0.020492733,0.0009934092,0.00076347095,0.0011860796,0.0012504203,0.0061781406,0.0012667441,0.057923056,0.0339536,0.0009344122,0.0008216559,0.0013827828,0.0011520354,0.00096887886,0.0010921266,0.0020311282,0.0112644965,0.0008278803,0.0010783611,0.0014412475,0.0009408457
0,Cardboard1,0.04855309,0.0013886953,0.0016915511,0.0037328997,0.0027717813,0.0027573472,0.0020634357,0.0032554625,0.0052032876,0.0034394895,0.0020821195,0.0019328073,0.0027794063,0.040484957,0.002062825,0.0018961602,0.0024643664,0.002213276,0.0020835535,0.0026660543,0.023484835,0.0066987146,0.0067231576,0.0026872377,0.0017102348,0.0024125827,0.0017303441,0.0028150708,0.048692007,0.0024244576,0.0017325942,0.014603506,0.0034394667,0.0022806367,0.0019516124,0.0024496827,0.0034038026,0.0013978953,0.003882573,0.0028576537,0.002296997,0.0035251083,0.0027330103,0.021206822,0.0021864532,0.0014457935,0.0033453847,0.003317467,0.008381159,0.0025705465,0.045218132,0.033351433,0.0019802821,0.0016727524,0.0037250642,0.002728873,0.0018084517,0.0020889442,0.0034184775,0.0137740625,0.001516322,0.0019426404,0.0024713508,0.0018630639
0,Cardboard1,0.045971718,0.001669228,0.0020111585,0.0048050466,0.003569953,0.0034083496,0.0024984814,0.004313379,0.0056809275,0.0047057564,0.0025463013,0.0023619474,0.0035600236,0.03861379,0.0023613665,0.0022542882,0.0030648792,0.0026822737,0.0026315753,0.003249276,0.02408814,0.0074536665,0.007499737,0.003485754,0.0020363727,0.0028386482,0.002077036,0.0036383197,0.045879915,0.0028827556,0.0021139362,0.01509568,0.0046821157,0.0026589758,0.0023249383,0.0029596894,0.004333633,0.0016160797,0.004404755,0.0032469048,0.0027392816,0.0046805027,0.0035264313,0.020919688,0.002720204,0.0017098775,0.0045031337,0.0043866057,0.008974871,0.0031191353,0.0410507,0.032462485,0.0024329186,0.0020279111,0.0049510505,0.0034738204,0.0021308428,0.0024795318,0.0039042004,0.014312147,0.0017761108,0.0022685512,0.0028432435,0.0022361395
0,Cardboard1,0.045223635,0.0017129717,0.002059945,0.0050019547,0.0037160658,0.0035196487,0.0025685215,0.004514871,0.005731806,0.0049565504,0.0026224721,0.0024326872,0.0037008037,0.038029917,0.0024016406,0.002309471,0.003167924,0.0027583058,0.002727036,0.0033462197,0.024045065,0.0075484733,0.00759879,0.0036333636,0.0020861626,0.002902527,0.0021312332,0.003789072,0.045090325,0.0029545226,0.0021753595,0.015084518,0.0049258983,0.0027140873,0.0023830703,0.0030423182,0.004501766,0.0016461499,0.004474952,0.0032987655,0.0028079452,0.004902383,0.0036707157,0.020723803,0.002811879,0.0017490458,0.0047284076,0.0045909123,0.009025353,0.003209586,0.040057864,0.03209944,0.0025084883,0.0020849959,0.0051872344,0.003607154,0.0021788762,0.0025393616,0.003971057,0.014318034,0.0018137903,0.0023163236,0.0028955445,0.0022948286
0,Cardboard1,9.9703786e-05,4.5081986e-05,4.6624886e-05,0.0015638416,0.0010780838,0.0003432601,0.00010007126,0.0027324294,5.6056153e-05,0.007362511,0.00011404352,0.00013199075,0.00073432236,8.319863e-05,2.812068e-05,5.742849e-05,0.00031619266,0.00012011929,0.00026062314,0.00022675823,0.00015836599,0.00010572355,0.00011635723,0.0013849502,4.7122663e-05,6.2263585e-05,5.151153e-05,0.000991649,8.66247e-05,0.00011313066,6.237056e-05,8.882764e-05,0.0055198334,4.5724777e-05,7.7402256e-05,0.00013188143,0.0011899894,2.015234e-05,6.141929e-05,4.121574e-05,6.7013985e-05,0.004143085,0.0007136144,6.329984e-05,0.00029287956,2.9231314e-05,0.004734023,0.0036101767,7.4640244e-05,0.00020500299,3.879362e-05,0.000115247356,0.00016668235,7.977778e-05,0.0048067383,0.00063696655,3.8514314e-05,5.420148e-05,5.8603833e-05,0.00010103759,2.4617319e-05,4.601646e-05,4.7906666e-05,6.4924134e-05
0,Cardboard1,0.00047321498,0.00016449713,0.00017416877,0.0032608376,0.002302874,0.0009170622,0.00033090552,0.00502426,0.00022792528,0.011189405,0.00037241325,0.0004081702,0.0017209782,0.00040067278,0.00011766827,0.00020893988,0.0008515842,0.00038749847,0.0007260595,0.0006528822,0.00063871185,0.00040064682,0.00043328712,0.002792399,0.000174745,0.00022962534,0.0001919568,0.0021901277,0.0004222055,0.00036528416,0.00022633099,0.0003757945,0.008934298,0.00017914613,0.00026376036,0.0004227067,0.002555498,8.502726e-05,0.00024169394,0.00016761407,0.00024763084,0.0069716647,0.0016999325,0.00029533645,0.0007798564,0.00011714801,0.007825539,0.0061895517,0.00030644785,0.0005964928,0.00021468951,0.0005035489,0.00049170427,0.00026727197,0.007915937,0.0015258497,0.00015149933,0.0002050159,0.00022954895,0.00041069993,0.00010315887,0.00017255181,0.00018471181,0.0002322524
0,Cardboard1,0.0002978531,0.00011211248,0.000117909985,0.0026248517,0.0018404146,0.0006857377,0.00023224288,0.004199523,0.00015044931,0.00989755,0.00026239912,0.0002922787,0.0013381483,0.0002511104,7.700859e-05,0.0001425763,0.00063521153,0.00027403244,0.00053627207,0.00047743614,0.00042232405,0.00027015028,0.00029371286,0.0022702937,0.00011849948,0.00015601523,0.00013008155,0.0017332986,0.00026357963,0.00025814842,0.0001545687,0.00024501415,0.0077552907,0.00011961682,0.0001835016,0.00029950353,0.002038985,5.550004e-05,0.00016115748,0.000110671215,0.00016825795,0.005981651,0.001315701,0.00018690941,0.00058365025,7.7654506e-05,0.006752153,0.0052816723,0.00020168608,0.00043483794,0.00012903048,0.00032495247,0.00035702443,0.00018687324,0.0068352427,0.0011787573,0.00010102044,0.00013833781,0.00015327845,0.00027100756,6.75134e-05,0.000116659976,0.00012388705,0.00015931168
0,Cardboard1,0.05375957,0.0006715738,0.0008479883,0.0014491383,0.0010777141,0.0012221973,0.00097299577,0.0011481849,0.0034995833,0.0010935966,0.0009483294,0.00088872784,0.0010919945,0.043649737,0.0011741202,0.00095306395,0.0010697743,0.0010426993,0.0008514897,0.0012393773,0.019658493,0.0042055417,0.004178756,0.0010198097,0.0008518277,0.001250113,0.0008389529,0.0010746216,0.054845877,0.0012280688,0.00078800204,0.011890302,0.0011074662,0.0012179381,0.0009778874,0.001169684,0.0013730249,0.00077047234,0.0022781119,0.0016679125,0.0011367628,0.0012415237,0.001043147,0.020249737,0.00094947946,0.00073337567,0.0011225487,0.0011866892,0.006032742,0.001215396,0.058029506,0.033669353,0.00089430367,0.0007874566,0.0013117945,0.001097894,0.00093188894,0.0010494846,0.0019633165,0.011056872,0.0007967448,0.0010392541,0.0013923502,0.00090267416
0,Cardboard1,0.053808894,0.00068283075,0.0008615986,0.001478635,0.0010995714,0.0012442282,0.0009896882,0.0011736159,0.0035363047,0.0011198273,0.0009652283,0.0009042542,0.0011141697,0.04371378,0.0011902925,0.0009682005,0.0010895785,0.0010605257,0.000868383,0.001260634,0.019780887,0.0042552333,0.0042291833,0.0010410527,0.00086565595,0.0012694239,0.00085293147,0.001096972,0.05487715,0.0012471629,0.00080226216,0.011971303,0.0011338947,0.0012361036,0.0009934206,0.0011891972,0.0014000429,0.0007815921,0.002307998,0.0016900388,0.0011552762,0.0012688822,0.0010649506,0.020329783,0.00096700666,0.0007451632,0.0011483255,0.0012124898,0.0060878084,0.0012358108,0.05791862,0.033755347,0.00091024773,0.0008009796,0.0013405789,0.0011196231,0.00094641314,0.0010662941,0.0019897777,0.011133383,0.0008089215,0.00105457,0.0014114374,0.0009177536
0,Cardboard1,0.053611565,0.0006837486,0.0008626464,0.0014838242,0.0011033472,0.0012472537,0.0009913709,0.0011784957,0.003534134,0.0011253689,0.00096707174,0.0009060438,0.0011177725,0.043558046,0.0011906107,0.00096947677,0.0010922233,0.0010624197,0.0008707232,0.0012632374,0.019744247,0.004254829,0.004228932,0.0010447218,0.0008666567,0.0012707388,0.00085415883,0.0011007908,0.05467049,0.0012488847,0.00080366386,0.011949884,0.0011392821,0.0012371506,0.0009947811,0.0011913935,0.0014044932,0.00078184914,0.002308571,0.0016904057,0.0011568641,0.0012742905,0.001068605,0.020269804,0.00096938154,0.0007458346,0.0011536535,0.0012175078,0.006082038,0.001238218,0.057649996,0.033654768,0.00091216125,0.0008023175,0.0013463688,0.0011230765,0.000947392,0.0010676679,0.0019906322,0.011116262,0.0008095538,0.0010554539,0.0014122563,0.00091913727
0,Cardboard1,0.053016454,0.00090523256,0.0011278362,0.0021089192,0.0015669441,0.0016961124,0.0013228435,0.0017308046,0.0041678925,0.0017110524,0.0013060096,0.001218256,0.0015847561,0.043497507,0.0014905091,0.0012650514,0.0014970254,0.0014172818,0.0012204495,0.0016900597,0.021533906,0.0051386654,0.005127082,0.0014968443,0.0011358612,0.0016420527,0.00112943,0.00157544,0.053737234,0.0016223368,0.0010881532,0.013171492,0.0017263136,0.0015827836,0.001298799,0.0015802808,0.001970434,0.0009902673,0.002856265,0.0020967976,0.0015186499,0.0018700528,0.0015308703,0.021153923,0.0013281457,0.00097281917,0.0017223327,0.0017772102,0.0069995522,0.0016464855,0.054163773,0.034348242,0.0012341148,0.0010712276,0.0019744704,0.0015783034,0.0012273104,0.001394684,0.0024812047,0.012299484,0.0010421904,0.0013479142,0.0017708502,0.001215803
0,Cardboard1,0.048004705,0.0013773968,0.0016779893,0.003716186,0.0027590664,0.002740951,0.0020480675,0.0032430214,0.005154816,0.0034300748,0.0020668544,0.0019196349,0.0027649442,0.040023882,0.002044015,0.0018816325,0.0024489907,0.0021974214,0.002070079,0.0026489396,0.023253793,0.006639694,0.006663472,0.0026747733,0.0016959881,0.002392885,0.0017167085,0.0028014733,0.048138104,0.0024070414,0.001718689,0.014456812,0.003428292,0.0022616824,0.0019370764,0.0024331943,0.0033872067,0.0013847979,0.0038485245,0.0028321445,0.0022790364,0.0035131772,0.002718991,0.02096698,0.0021730869,0.001432888,0.0033354799,0.003305849,0.00830293,0.002553893,0.04466938,0.033002783,0.001967035,0.0016602261,0.003713251,0.0027144896,0.0017934786,0.0020724672,0.0033894544,0.013644168,0.0015030347,0.0019267264,0.002451093,0.001848727
0,Cardboard1,0.052183077,0.0011746839,0.0014456869,0.0029247913,0.0021739628,0.0022563813,0.0017278502,0.0024758172,0.0048417533,0.0025296987,0.0017252177,0.0016042641,0.0021924295,0.04321197,0.0018329987,0.00161903,0.0020066595,0.0018510664,0.0016691921,0.0022145081,0.023224954,0.006097499,0.0061027664,0.002092921,0.0014592919,0.002079938,0.0014632681,0.0021991085,0.05260965,0.0020693394,0.0014392369,0.014355971,0.0025431751,0.0019855374,0.0016636336,0.0020542264,0.0026997635,0.0012322558,0.0034701016,0.0025543692,0.001952531,0.0026747342,0.0021375106,0.021888824,0.0017802438,0.0012431797,0.0025027764,0.002529709,0.007945546,0.0021458932,0.05088355,0.034842577,0.0016342013,0.0014009051,0.002823888,0.002166833,0.0015587088,0.0017846328,0.0030368203,0.013461385,0.0013161792,0.0016907131,0.0021830115,0.0015744197
0,Cardboard1,0.002989004,0.0006725333,0.00073749817,0.0067619006,0.0048800698,0.0025893091,0.0012123303,0.008824629,0.0011145853,0.015481596,0.0013399088,0.001364397,0.0040900228,0.0025623038,0.0005804053,0.00086084893,0.0024069087,0.0013743266,0.0021316796,0.00202577,0.0032349576,0.0018102006,0.0019113373,0.005484146,0.00073807786,0.00097376184,0.0008107921,0.004832794,0.0027612282,0.0013061714,0.0009270873,0.0019878196,0.013385435,0.0008144866,0.0009983806,0.0014952152,0.0054916358,0.00041723836,0.0011277238,0.0008052188,0.0010441297,0.011010886,0.0041242056,0.0017839761,0.0021705364,0.00053992897,0.011993827,0.009953264,0.0015394439,0.0018729138,0.001636998,0.002843844,0.0015526852,0.0009855754,0.012163418,0.0037314473,0.00068656,0.0008891205,0.0010572129,0.0020691326,0.0005041826,0.00074040465,0.000824576,0.00093396544
0,Cardboard1,0.015758181,0.0019692632,0.0022347379,0.010323416,0.0076115476,0.0053549004,0.0031981468,0.011346123,0.0040973774,0.015784428,0.0034399785,0.003288705,0.007053321,0.013574128,0.0020757685,0.0025424396,0.004951201,0.003508718,0.0044689444,0.004605417,0.01299668,0.0060745305,0.0062513137,0.007938046,0.0022551944,0.0029954554,0.0024203877,0.0077521247,0.015127787,0.0034402872,0.002667216,0.008244148,0.0147508625,0.0026463051,0.0027397259,0.0038236373,0.00873746,0.0014808163,0.003840055,0.002811003,0.0031159788,0.0129611185,0.0071697743,0.008717971,0.00441918,0.0017776367,0.013493115,0.011892275,0.0058852714,0.0043179155,0.010658267,0.01323313,0.0035509951,0.00260858,0.013961985,0.0066297506,0.0022157899,0.002728987,0.0035325666,0.008183559,0.0017436758,0.0023122139,0.0026825569,0.0026661342
0,Cardboard1,0.024704227,0.002279275,0.002627026,0.0097286925,0.0072057103,0.0055861203,0.0035915952,0.010046277,0.005342534,0.012924513,0.0038114893,0.0035860909,0.0068697934,0.021208428,0.0026075742,0.0029693015,0.005132925,0.0039039145,0.004610388,0.00496387,0.018063806,0.0076485374,0.007806709,0.007337501,0.0026597374,0.0035648963,0.0028160524,0.0073716785,0.024026645,0.003908514,0.0030458057,0.011493112,0.012369877,0.003204053,0.0031377806,0.004266273,0.008374322,0.0018445118,0.004793677,0.0035254448,0.0036396354,0.01122021,0.0069634817,0.013062692,0.0045703114,0.0021426864,0.011435042,0.010347979,0.0078494,0.004682085,0.018126499,0.019740948,0.0038089752,0.0029265746,0.0119985975,0.0065289084,0.0026610924,0.0032196003,0.004366659,0.011235324,0.0021378105,0.002772157,0.0032783742,0.0030664185
0,Cardboard1,0.053655956,0.0006659889,0.00084123074,0.0014352293,0.0010674666,0.0012115869,0.00096473785,0.0011362999,0.0034791017,0.0010815025,0.0009399895,0.0008812055,0.0010814798,0.04355497,0.001165711,0.00094557623,0.0010602191,0.0010339264,0.0008433034,0.0012290382,0.019576138,0.004178133,0.004150867,0.0010097952,0.0008448823,0.0012403117,0.00083202205,0.0010640738,0.05475038,0.0012186657,0.0007808744,0.011838257,0.0010951891,0.0012087075,0.0009702501,0.0011601964,0.0013601843,0.0007647448,0.002262203,0.0016562617,0.0011274891,0.0012288041,0.0010327972,0.020182958,0.0009410635,0.00072738604,0.001110705,0.0011747002,0.006000919,0.0012054691,0.057998687,0.03358463,0.0008865716,0.000780812,0.0012984871,0.0010875823,0.00092459,0.0010410727,0.0019495329,0.011009386,0.00079056516,0.0010315438,0.0013826749,0.00089518743
0,Cardboard1,0.053870283,0.00067450834,0.0008515814,0.0014552812,0.0010823446,0.0012272578,0.0009771334,0.0011532509,0.0035115534,0.0010985554,0.0009524304,0.0008925118,0.0010967848,0.04374483,0.0011788282,0.000956998,0.0010743641,0.0010470783,0.0008553202,0.0012444308,0.019711258,0.0042201085,0.0041933735,0.0010242811,0.00085547386,0.00125521,0.00084253796,0.0010793442,0.054956988,0.0012329756,0.0007915172,0.011924603,0.0011125437,0.0012228598,0.0009819126,0.0011744569,0.001378809,0.000773713,0.0022866118,0.0016743236,0.0011414798,0.0012469034,0.0010477703,0.020302441,0.00095354393,0.0007365693,0.0011275348,0.0011918254,0.00605184,0.0012203146,0.05813584,0.033744242,0.0008981297,0.00079085265,0.0013174295,0.0011026375,0.00093577045,0.0010538258,0.0019707733,0.011088013,0.000800097,0.0010434452,0.0013977375,0.0009064945
